ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,IncomeInvestment,AccumulationInvestment,FinancialStatus
366,61,0,4,0.660168501,0.718580316,177.7313144,472.8779873,0,1,0
367,53,1,2,0.472412044,0.363004197,54.80269029,38.80259067,0,1,0
368,46,0,2,0.504235479,0.554828212,72.71506748,52.54315892,0,1,0
369,51,1,3,0.496164569,0.449026085,72.3069518,136.1007852,1,0,0
370,54,0,2,0.256664642,0.192710942,93.83240469,82.62260492,0,1,0
371,38,0,2,0.594493867,0.604230693,39.3673368,33.6133692,0,1,0
372,56,0,3,0.519182491,0.412728952,61.76182518,95.61423198,0,1,0
373,46,0,2,0.495008333,0.291951923,53.28193401,44.75266727,0,1,0
374,53,0,3,0.365447993,0.088978293,137.9463145,36.9532166,1,1,0
375,58,1,2,0.339090966,0.356969556,40.1955609,92.2233387,0,1,0
376,39,0,3,0.153170701,0.246645195,30.60189997,15.02275342,0,0,0
377,52,0,3,0.429616482,0.292788984,62.02144357,62.97420136,0,1,0
378,64,1,3,0.577936946,0.191804681,57.47802108,26.2289237,0,1,0
379,42,0,3,0.533664989,0.315823232,52.08310545,36.17984905,0,1,0
380,71,0,3,0.376367211,0.206037267,41.3828195,105.4953892,0,0,0
381,97,0,1,0.146991465,0.04965009,8.276020485,34.83708575,0,0,0
382,68,1,4,0.676876162,0.649538405,98.58876162,188.1069953,1,1,0
383,51,1,2,0.661409234,0.51615448,55.72936196,207.1165056,1,0,0
384,60,0,1,0.705436522,0.694700645,103.6419922,262.5580555,1,1,0
385,44,1,3,0.284557435,0.233707662,14.35711793,6.091539042,0,0,0
386,76,1,2,0.201608163,0.112127944,117.0099371,72.06407298,0,0,0
387,80,0,1,0.471730558,0.194212303,26.7238557,339.9242695,1,1,0
388,65,0,2,0.485226458,0.410291612,64.8911459,81.35311919,0,1,0
389,37,1,4,0.631089411,0.617794085,191.1130073,118.2905015,0,1,0
390,59,0,3,0.330063636,0.324507556,46.38144401,96.24923078,0,0,0
391,46,0,3,0.401048662,0.449237302,94.36022861,121.7865606,0,0,0
392,52,0,2,0.384195477,0.387756648,29.86518111,50.89042864,0,0,0
393,49,1,2,0.19887438,0.175935322,10.18964665,14.59896009,1,0,0
394,45,1,3,0.315630479,0.228039731,43.98582994,44.59280845,0,1,0
395,41,0,4,0.459898348,0.46468807,45.44008359,59.76672514,0,0,0
396,53,1,3,0.344025311,0.453788574,92.79906194,96.65607569,0,1,0
397,35,0,3,0.598531121,0.70435718,19.73516984,47.20472743,0,1,0
398,61,0,2,0.488786246,0.36848711,89.73277398,88.48470416,0,1,0
399,54,1,2,0.446727348,0.241716429,32.03357616,32.71677568,1,1,0
400,64,0,3,0.517315103,0.248904254,111.6993417,139.0797799,0,1,0
401,57,0,3,0.652481958,0.498720782,118.2425148,182.0730943,1,0,0
402,59,0,3,0.393629314,0.247676673,65.2491063,55.15454695,0,1,0
403,43,1,3,0.676708715,0.558691706,69.45900921,85.45768569,0,0,0
404,46,0,3,0.623567679,0.424416631,43.87673607,41.06285733,0,1,0
405,51,1,2,0.554849607,0.491516638,72.12480117,42.70001198,0,1,0
406,60,0,4,0.061364023,0.333343815,72.74690396,17.10567194,0,1,0
407,71,0,3,0.285036907,0.416784321,148.6606345,289.5433334,1,1,0
408,50,0,3,0.189873233,0.215702154,22.32501326,24.68045344,0,1,0
409,67,0,2,0.442354226,0.389514426,111.0718314,113.4396714,1,0,0
410,60,1,3,0.274136806,0.235672861,117.5820688,89.50171408,0,1,0
411,65,1,2,0.34296449,0.210154632,38.30044291,68.39294967,0,0,0
412,57,1,4,0.669740454,0.392991078,59.69122811,84.09675569,0,0,0
413,45,1,2,0.206750669,0.153926258,22.84950981,47.65471957,0,0,0
414,34,0,3,0.176161516,0.250617021,36.07424283,34.24482831,1,1,0
415,57,0,1,0.300830213,0.128581418,18.28357579,18.9976972,1,0,0
416,62,1,3,0.374240752,0.297882392,74.96029301,89.10030183,0,1,0
417,52,0,2,0.526766625,0.456212049,57.68058307,90.73959827,0,0,0
418,50,1,3,0.434950984,0.42605945,63.91401823,88.37926733,0,0,0
419,52,0,2,0.373207933,0.385654725,37.62359008,42.48837107,0,0,0
420,38,0,3,0.506545732,0.700120803,217.3185515,176.5874888,0,1,0
421,49,0,2,0.25121466,0.192634952,57.87504313,21.41593202,1,1,0
422,53,1,2,0.45727857,0.441398092,74.66127609,59.31647379,0,1,0
423,55,1,2,0.547741617,0.273269406,67.63211698,69.25329185,1,1,0
424,54,0,2,0.426520352,0.457091809,28.25491896,47.36254029,1,1,0
425,64,0,3,0.625679385,0.440395206,120.1639943,130.5219837,0,1,0
426,56,0,3,0.377878865,0.418463392,32.07621553,82.72549365,0,0,0
427,74,1,3,0.544725555,0.66544567,181.7444867,664.5279827,1,1,0
428,58,1,2,0.257214399,0.187142772,52.40135155,35.61063879,0,1,0
429,75,1,2,0.373477353,0.231556816,10.06633048,31.57664795,1,0,0
430,48,1,2,0.489877876,0.565509753,58.59519434,59.14501377,0,1,0
431,59,1,3,0.307208277,0.391791738,51.03048598,67.04499415,0,0,0
432,50,0,3,0.177496326,0.231521132,57.14417771,20.37869032,0,1,0
433,65,1,2,0.267712092,0.176497779,35.67726402,64.77948942,1,0,0
434,67,1,1,0.293786425,0.141861946,65.22553854,140.4012366,1,0,0
435,24,1,2,0.754938802,0.531199652,32.83510681,6.45501471,0,0,0
436,42,1,2,0.28865631,0.219367198,17.26841097,12.31425438,1,0,0
437,44,0,3,0.559172481,0.523342922,73.82146049,106.7504649,1,0,0
438,62,1,3,0.335507885,0.334244765,113.6250638,71.59709597,1,1,0
439,70,1,2,0.30433618,0.409568373,49.35323221,102.7136439,1,0,0
440,47,1,2,0.297288178,0.273313617,12.50842368,37.42913558,0,0,0
441,65,1,2,0.679172792,0.582262389,86.23245026,305.0510977,0,1,0
442,78,0,5,0.139262417,0.071850945,7.80925903,403.5942078,1,1,0
443,42,1,4,0.645340004,0.591785857,57.75829013,38.26830994,0,1,0
444,59,0,3,0.434209254,0.264700741,54.17954959,109.1125135,1,0,0
445,48,0,2,0.363851386,0.390400544,33.10638813,39.86544352,0,0,0
446,69,1,3,0.488234935,0.260032293,169.3939418,189.6727109,1,0,0
447,54,1,2,0.426947306,0.393726696,231.8417013,541.5854726,1,1,0
448,79,0,2,0.358135174,0.447999368,25.43589614,120.1197988,1,0,0
449,52,0,2,0.467429614,0.412774927,53.13395453,50.69421135,0,1,0
450,60,1,2,0.342537061,0.338733137,32.64405417,50.03890586,0,0,0
451,54,1,2,0.657586288,0.494148647,142.6734308,127.8572551,0,1,0
452,38,0,2,0.47583371,0.21372166,109.7224156,20.8523499,0,1,0
453,34,1,2,0.679447076,0.476885652,49.17656272,10.20242538,0,0,0
454,63,0,2,0.597386093,0.519569256,46.17267943,131.0755625,1,0,0
455,54,1,1,0.195732819,0.079081809,12.49980975,25.72733954,1,0,0
456,40,1,3,0.662814506,0.479766127,123.2880362,131.201689,0,1,0
457,48,0,2,0.567612365,0.602786898,78.66235576,90.93515103,0,0,0
458,57,0,3,0.327187828,0.287723603,23.7658826,25.31278449,0,1,0
459,46,1,2,0.45387937,0.396216857,48.51516683,53.60351178,0,1,0
460,65,0,2,0.286962344,0.152289442,61.5237271,54.71703708,0,0,0
461,48,0,1,0.602895365,0.477382741,86.10620639,102.833753,0,1,0
462,76,0,2,0.395761497,0.424672036,38.4381574,199.3350696,1,0,0
463,40,0,3,0.624484773,0.316795878,40.36905853,43.49423303,0,1,0
464,57,1,4,0.417838544,0.335465789,21.81865278,111.4366519,0,1,0
465,35,0,3,0.51512184,0.435615963,65.63386296,46.60820146,0,1,0
466,46,1,2,0.337831206,0.338697505,42.04102999,61.14452821,1,0,0
467,48,0,2,0.348281029,0.484200316,94.28466955,107.2618115,0,0,0
468,59,0,3,0.389609296,0.492770649,16.02759212,31.55118466,0,0,0
469,62,0,3,0.645757137,0.559335735,84.65206461,163.3797156,1,1,0
470,58,0,2,0.536144896,0.562487124,132.4224922,153.8100779,1,0,0
471,48,1,3,0.56732473,0.36891787,62.13363328,176.3297743,1,1,0
472,62,0,3,0.479445797,0.376284006,65.56555342,54.20951909,0,1,0
473,62,1,2,0.657072107,0.429715152,68.73363293,165.2694236,1,1,0
474,56,0,2,0.502993491,0.604683598,61.09671872,101.4922216,1,0,0
475,61,0,2,0.509607937,0.217345367,60.85982493,93.7797645,0,1,0
476,59,1,3,0.340437065,0.340962012,56.80394158,95.76995469,0,0,0
477,46,0,3,0.432924351,0.358891092,29.73626079,80.61077952,0,0,0
478,69,1,2,0.18281787,0.209534186,77.04525051,220.0957058,1,1,0
479,49,1,2,0.472384843,0.258756889,42.86518065,67.76556975,0,0,0
480,49,0,3,0.346955199,0.190174632,56.39328314,93.84351658,0,0,0
481,57,0,2,0.607046069,0.520797658,37.33694205,80.79770468,0,0,0
482,52,0,3,0.557903412,0.612194174,119.1700686,176.7123703,1,0,0
483,54,1,3,0.400452044,0.410061041,46.21602295,56.67342017,0,0,0
484,66,0,3,0.332515537,0.411145443,100.0431797,233.1195112,1,1,0
485,73,0,2,0.163956684,0.10075402,134.9681957,72.36768608,0,0,0
486,53,1,4,0.529175964,0.504921536,105.3623491,91.67965914,0,1,0
487,59,1,2,0.532985546,0.350288122,15.99371892,92.28671897,0,0,0
488,51,0,2,0.413257837,0.263295331,47.67231523,102.588117,1,0,0
489,58,1,3,0.674348309,0.473954418,90.36504471,234.6180522,1,0,0
490,63,0,1,0.569353315,0.352127217,57.75897378,65.46298658,0,1,0
491,51,1,3,0.474858725,0.46100483,37.48818191,79.56452045,0,0,0
492,59,1,2,0.38596523,0.585355228,73.35929326,96.54462536,1,0,0
493,64,1,4,0.526050853,0.496708032,66.19596135,130.1312896,1,1,0
494,56,0,3,0.331869176,0.299650094,51.05222326,97.49357902,0,0,0
495,71,1,3,0.377094495,0.194664758,102.8822973,135.5090259,1,1,0
496,47,1,2,0.260902324,0.326048497,19.72704356,23.61482828,0,1,0
497,41,1,3,0.17981249,0.286265077,14.97141477,12.11990799,0,0,0
498,35,0,2,0.184220725,0.145097518,11.35765355,10.69985454,0,0,0
499,63,0,2,0.58649414,0.527211987,82.74400173,236.1740222,1,1,0
500,64,0,1,0.187205085,0.250429429,27.55755011,38.65616407,0,0,0
501,54,0,2,0.614816849,0.461390431,29.31290316,79.7397187,1,0,0
502,63,0,3,0.499454901,0.402850065,49.6577423,103.5309936,1,1,0
503,60,0,3,0.090791596,0.25541226,63.73260009,50.06565446,0,1,0
504,62,0,2,0.384163826,0.260960172,43.78996029,39.53904238,1,1,0
505,56,1,3,0.502726741,0.47247727,56.75054733,64.60705564,0,0,0
506,60,1,3,0.3112535,0.24562376,141.4141696,47.88789756,0,1,0
507,56,1,2,0.527554676,0.405164581,14.62087721,29.24439845,0,1,0
508,78,0,2,0.25678344,0.109187685,61.16477454,76.10808719,1,0,0
509,33,1,4,0.450905093,0.237088276,6.499616389,35.22576336,0,0,0
510,41,0,3,0.600258763,0.519353243,40.70399178,46.2075649,1,0,0
511,41,0,2,0.512392675,0.348674792,42.51166795,46.91317753,0,1,0
512,47,1,2,0.552359947,0.316173026,26.98817797,33.89296293,0,0,0
513,51,1,3,0.422806528,0.430336445,50.61885077,66.26230582,0,0,0
514,54,0,3,0.340186687,0.273925203,58.52462943,40.74076598,1,1,0
515,54,0,2,0.470994079,0.428975336,65.85173373,64.0726995,0,1,0
516,60,0,3,0.4282172,0.288676382,120.8957588,118.4158287,0,1,0
517,65,0,3,0.8163909,0.311723333,82.23434165,102.6251726,0,0,0
518,65,0,3,0.274858625,0.445394336,102.8882067,75.62557296,0,0,0
519,79,0,1,0.407672159,0.212268842,17.11241311,76.52316904,1,1,0
520,64,0,3,0.271228705,0.252044084,82.42063818,121.4389363,1,0,0
521,40,1,3,0.667213135,0.516904294,61.16421419,48.90474545,0,1,0
522,39,0,2,0.504171294,0.415004221,39.79619708,28.02685791,0,1,0
523,66,1,2,0.618903064,0.615830238,73.46271604,92.17458488,1,1,0
524,39,0,2,0.415923921,0.484577137,35.88988839,25.59641258,0,1,0
525,56,1,3,0.525252445,0.308796007,122.3219554,121.4046446,0,1,0
526,55,1,3,0.602829447,0.550589764,48.34206218,94.09569156,0,0,0
527,76,0,3,0.349879632,0.242519806,98.99581718,177.054926,1,0,0
528,54,0,3,0.50879461,0.404558246,84.63633576,100.025928,0,1,0
529,48,0,3,0.226127826,0.194421944,33.32798585,30.91098936,1,1,0
530,58,1,2,0.351981485,0.240112048,13.15955598,37.45591892,0,0,0
531,59,0,3,0.402608241,0.603507269,93.18105168,138.4957891,1,1,0
532,56,1,2,0.298694347,0.244621338,116.7157919,85.80391925,0,1,0
533,45,0,3,0.175760274,0.279826701,48.31629711,28.1862589,0,1,0
534,40,0,2,0.490402481,0.445180142,18.36559888,24.63173409,0,0,0
535,58,0,3,0.450921936,0.451864292,40.38150831,72.89159703,0,0,0
536,44,0,3,0.507354571,0.455800984,42.83613309,33.03148068,0,1,0
537,41,0,3,0.614292105,0.494237287,105.1495877,60.63741338,1,1,0
538,73,1,2,0.22018073,0.172036561,89.17817771,46.06124648,0,0,0
539,48,0,3,0.508352519,0.689772823,70.38904699,113.6029469,1,0,0
540,50,0,1,0.493702006,0.438430419,143.5491499,132.8547101,0,1,0
541,61,1,2,0.504544981,0.362871854,105.5374158,121.0274654,0,1,0
542,51,1,2,0.560489486,0.42619545,60.67423588,38.68814866,0,1,0
543,64,0,3,0.327032064,0.43053472,77.35459938,166.1452754,1,0,0
544,49,1,4,0.151975296,0.104732424,129.7572923,77.24180726,1,1,0
545,66,0,2,0.317810618,0.258579578,17.52931346,59.87014774,0,0,0
546,59,0,2,0.507921377,0.357908179,55.50780181,118.1113651,1,0,0
547,53,1,3,0.398976489,0.220494275,96.87333053,55.20515326,0,1,0
548,42,1,2,0.379170551,0.446616921,42.99881772,20.94432785,0,1,0
549,44,1,3,0.321042703,0.396522851,79.06063216,63.75420272,0,1,0
550,51,0,3,0.313228886,0.407040248,20.79965032,53.92079462,0,0,0
551,51,0,3,0.487414599,0.502656392,124.0665424,131.3885635,0,1,0
552,51,1,2,0.502924947,0.376130096,82.91485529,95.79240281,1,1,0
553,69,1,1,0.458467493,0.370173794,91.571142,133.567585,0,1,0
554,52,0,2,0.447647427,0.244572955,33.42561134,48.81038358,0,1,0
555,66,1,3,0.537239589,0.236221079,72.99553944,103.6214732,1,1,0
556,48,0,2,0.400646371,0.326871922,41.8756957,30.39670747,1,1,0
557,64,0,3,0.405113372,0.475605555,118.9849455,96.71823115,0,1,0
558,50,1,2,0.293679481,0.176690814,16.57017826,24.26614201,0,0,0
559,56,0,3,0.437990551,0.343525431,56.29957369,70.36202648,0,0,0
560,67,1,2,0.358452025,0.492268519,15.77054036,96.25026413,1,0,0
561,51,0,3,0.321805514,0.478979525,62.38314423,59.70444337,0,1,0
562,51,0,2,0.522457205,0.553027329,79.15595885,100.0502746,1,0,0
563,73,1,3,0.427460633,0.416452792,64.60679648,121.697496,1,1,0
564,62,1,2,0.588501708,0.441057523,62.32984331,65.8039328,0,1,0
565,50,1,3,0.484192922,0.481167115,104.3555972,126.625857,0,1,0
566,65,1,4,0.511117507,0.353081235,77.9548475,69.10895921,1,1,0
567,49,1,3,0.365958156,0.50415723,14.52155167,45.05237767,0,1,0
568,64,1,3,0.231197323,0.245609193,33.36639345,36.10912413,1,1,0
569,70,1,2,0.233775358,0.148933234,26.63302161,19.31370436,0,0,0
570,36,0,3,0.52766707,0.511071031,85.43104981,50.87962651,0,1,0
571,66,1,3,0.610413769,0.567681443,81.02472847,302.7727842,1,1,0
572,71,0,3,0.462733003,0.536857094,126.3449086,207.3026383,1,1,0
573,55,0,2,0.531497116,0.312832962,54.09834401,112.4785119,1,0,0
574,87,1,3,0.161012583,0.076492951,36.791102,217.6995867,1,0,0
575,57,0,2,0.475808104,0.418089616,73.22887576,123.5636719,0,1,0
576,31,0,1,0.364542441,0.543790233,17.6868876,71.55259005,0,0,0
577,37,0,3,0.346756397,0.38443276,32.91966447,25.31911267,0,1,0
578,48,1,3,0.609052427,0.458186656,57.42493019,52.29462284,0,1,0
579,65,1,3,0.322370409,0.67912685,131.2803562,250.2219432,0,1,0
580,61,1,2,0.083418951,0.049352274,12.52899895,6.277865759,0,0,0
581,64,0,3,0.786360999,0.788177764,12.37192033,125.6850726,1,0,0
582,48,0,2,0.395456283,0.315491592,17.44263019,37.08506539,0,0,0
583,57,1,2,0.461580144,0.241165863,44.31151142,52.93655421,0,0,0
584,37,0,3,0.380228759,0.330619814,103.4515136,94.95957374,1,1,0
585,42,0,2,0.488113921,0.575002632,5.308938061,15.304192,0,1,0
586,47,1,3,0.385644611,0.43747801,25.26945154,42.13828379,0,0,0
587,60,0,2,0.417883537,0.180896855,14.98474845,48.4453897,0,0,0
588,55,1,2,0.310226941,0.380020682,36.00011535,45.22833108,0,0,0
589,45,0,2,0.303716453,0.317905051,28.90465803,17.77670625,0,1,0
590,55,0,3,0.367273185,0.412762686,79.29224134,116.359775,1,0,0
591,44,1,3,0.483135748,0.640145635,8.708017974,23.71692618,1,0,0
592,47,1,3,0.38357189,0.151766275,50.70040051,33.17678085,0,1,0
593,63,0,2,0.607153498,0.574896921,85.51051151,93.32484762,1,1,0
594,57,1,2,0.785002489,0.610249416,165.3871182,123.7329718,0,1,0
595,60,1,2,0.295122413,0.191606246,42.94724335,33.50028609,1,1,0
596,63,1,3,0.289878339,0.206899558,57.73481421,72.58576078,0,0,0
597,58,1,3,0.213260812,0.238569081,100.4541246,90.29455058,0,1,0
598,65,0,3,0.206820455,0.160245843,46.02952484,37.38187214,0,0,0
599,66,1,2,0.339648072,0.31915268,15.81117306,50.34195576,0,0,0
600,69,0,2,0.469998226,0.255257486,57.8858118,69.7330124,0,1,0
601,61,1,3,0.423757891,0.547906005,62.81756577,118.9060255,1,0,0
602,73,1,3,0.182118355,0.176640087,7.980515134,26.61518206,0,0,0
603,56,0,1,0.800723895,0.433149966,8.422741332,14.68524107,0,0,0
604,54,1,4,0.641453047,0.596048175,124.0894544,331.5396319,1,1,0
605,73,1,1,0.249109997,0.185235061,33.1189529,65.05970024,0,0,0
606,47,0,3,0.38202579,0.515524919,16.29025891,40.52204172,0,1,0
607,55,0,3,0.357977476,0.272175815,58.96598053,72.9269966,1,0,0
608,64,1,3,0.387460752,0.410168965,75.50600438,195.715279,1,0,0
609,57,1,2,0.279953947,0.292309796,61.58011801,35.66548413,1,1,0
610,78,1,3,0.204094986,0.484870907,75.71467271,54.48908668,0,0,0
611,73,0,2,0.443041365,0.319211554,126.5064669,130.7242705,1,1,0
612,58,0,3,0.390370642,0.488635142,119.5798315,96.55131999,0,0,0
613,41,1,2,0.430430755,0.344304474,3.950061353,3.96994692,0,0,0
614,60,1,3,0.364810137,0.39346185,93.31188014,168.4074839,1,0,0
615,31,0,2,0.435488534,0.182397329,8.92810138,5.070768355,1,0,0
616,57,1,2,0.427153103,0.307952463,49.54885595,53.69946083,0,1,0
617,63,1,3,0.320505537,0.291735062,88.02874597,182.2403861,1,0,0
618,59,1,4,0.701741535,0.666825004,52.4875443,110.121503,1,0,0
619,64,0,3,0.496906063,0.324126989,91.61418574,133.4792182,1,1,0
620,73,0,2,0.150738507,0.115043644,43.70650618,69.80772592,0,0,0
621,64,0,3,0.3212579,0.197170791,44.56650759,66.60053872,0,0,0
622,59,0,2,0.549262963,0.68710555,47.99878722,131.2279162,1,0,0
623,65,0,3,0.606149243,0.380277754,32.1377096,41.45672984,1,0,0
624,58,1,3,0.281136514,0.253034449,71.5634302,56.95071158,0,1,0
625,29,0,4,0.822892941,0.548985266,136.839199,151.8803637,0,1,0
626,49,0,4,0.444476031,0.287597537,85.62519626,82.02469862,0,1,0
627,68,1,2,0.210135907,0.179740856,28.1420346,58.35610302,1,0,0
628,54,1,3,0.329141022,0.211035204,127.3460823,115.4493084,0,1,0
629,61,0,3,0.332525537,0.341210233,26.61314708,69.7236417,0,0,0
630,48,1,3,0.566310254,0.543204437,33.97309295,51.76522916,1,0,0
631,56,1,3,0.145114398,0.125667667,64.14500072,19.62973904,1,1,0
632,64,1,2,0.254034993,0.358239377,11.54604899,23.96625384,0,0,0
633,29,0,4,0.63384233,0.74076744,7.077784316,2.924476076,0,0,0
634,59,0,3,0.544734713,0.619973986,119.2438956,186.9143814,1,0,0
635,53,0,3,0.234864378,0.293028436,67.06378961,53.14612621,0,1,0
636,41,0,2,0.683917954,0.577878969,52.80617921,158.1525942,1,0,0
637,54,0,2,0.164970702,0.466533248,13.7187654,50.1260974,0,0,0
638,38,0,3,0.330567838,0.406632349,20.62527455,14.30428176,0,0,0
639,31,1,3,0.356340951,0.360074416,13.30662564,6.974532437,0,0,0
640,42,0,2,0.572731632,0.431511387,45.2502031,57.6050875,0,1,0
641,45,0,3,0.505245497,0.421706489,72.67703949,66.03289257,0,1,0
642,45,1,2,0.427658001,0.358194685,31.39479314,22.05640131,0,1,0
643,39,0,3,0.572805704,0.446660048,25.27477874,31.09834195,0,0,0
644,57,0,3,0.36220092,0.315405926,54.90761279,41.6436645,0,1,0
645,42,1,3,0.596864706,0.554519294,41.03104389,101.2939743,1,0,0
646,57,1,2,0.426899327,0.323298385,58.5838229,65.23835255,0,1,0
647,61,0,2,0.242043946,0.1652892,12.53503694,47.27520955,1,0,0
648,55,1,1,0.2992341,0.211019917,18.80591833,40.35280094,0,0,0
649,56,0,3,0.296691428,0.339196232,74.12551805,55.82140816,0,1,0
650,52,1,3,0.295176134,0.342570501,27.12037745,58.59571612,1,0,0
651,45,0,3,0.4950936,0.497324335,97.03611491,81.15300453,0,1,0
652,54,0,2,0.234131845,0.162707404,66.32180628,48.77723416,1,1,0
653,65,0,2,0.424187,0.279390152,33.32871988,39.84240905,0,0,0
654,75,1,2,0.36131658,0.15535191,58.33996228,126.7546614,1,0,0
655,51,0,2,0.34497701,0.273342736,41.3425307,72.09509113,1,0,0
656,40,0,1,0.455335446,0.283236249,13.62163843,12.10624203,0,0,0
657,56,1,3,0.345187263,0.243065686,52.67842029,45.38690274,0,1,0
658,59,1,2,0.643440162,0.572632808,88.38152873,138.3402374,1,0,0
659,49,0,3,0.127941076,0.05157669,129.9351165,56.65934255,0,1,0
660,45,1,3,0.456544935,0.381597324,75.20371896,79.00690865,0,1,0
661,73,0,2,0.33512273,0.316912398,22.83427263,108.1454756,1,0,0
662,32,0,3,0.416439152,0.431901967,60.29782305,32.22141445,0,1,0
663,50,1,3,0.235768632,0.249894812,65.41617611,43.28147729,0,1,0
664,41,1,2,0.540157839,0.48037259,26.51950094,46.73145533,0,0,0
665,51,0,2,0.453067484,0.552915935,46.96481809,59.01250811,0,0,0
666,60,1,3,0.60918857,0.405631154,94.36152286,129.7381069,1,1,0
667,58,0,2,0.588244615,0.570524038,49.87213252,111.2371587,1,1,0
668,47,0,3,0.304842067,0.195288685,27.79657993,24.50312634,1,1,0
669,61,0,3,0.285799487,0.341827528,49.46510266,145.2695234,1,0,0
670,60,1,3,0.353479953,0.363544378,44.70889228,68.20162231,0,0,0
671,65,0,3,0.521421514,0.575940767,13.24959051,148.4706499,0,0,0
672,51,0,3,0.296392834,0.270694763,28.7581454,41.69025461,0,0,0
673,74,0,4,0.331599462,0.235409511,130.3188349,320.6556192,1,1,0
674,62,1,3,0.175119346,0.225099627,37.4658987,36.97840458,0,1,0
675,77,1,3,0.248197966,0.258108409,106.3342796,217.4252614,1,0,0
676,69,1,1,0.467044335,0.533920228,9.099967102,63.0934169,0,1,0
677,63,1,3,0.476761375,0.439079053,107.7748856,174.3598222,0,1,0
678,56,0,3,0.612594609,0.691478696,45.82886663,102.2410301,1,0,0
679,41,0,3,0.519226307,0.603080053,82.61444696,127.7438804,0,0,0
680,51,1,2,0.464865624,0.272992474,40.05245353,20.37301424,0,1,0
681,48,0,2,0.317108111,0.187863444,26.53414839,44.81366441,0,0,0
682,47,1,3,0.165072854,0.143976905,73.25586886,20.50836926,0,1,0
683,59,1,2,0.493046095,0.310787017,55.18207466,47.89246511,0,1,0
684,50,0,2,0.493497474,0.388292242,48.66959523,77.1715517,0,0,0
685,46,0,3,0.493423766,0.540024559,16.26354958,43.30243968,0,0,0
686,52,0,2,0.481649758,0.478506691,49.14836956,68.51895648,0,0,0
687,52,1,3,0.315947543,0.219528236,12.84712719,14.77363412,0,1,0
688,62,1,2,0.611738821,0.637830538,42.34867958,47.11270116,0,0,0
689,44,0,4,0.5889292,0.584605743,42.32702011,52.06571587,0,0,0
690,61,1,4,0.306972256,0.269743055,77.30900551,63.1425177,0,1,0
691,58,0,1,0.192272699,0.373375368,14.5867769,38.86456905,0,0,0
692,67,1,3,0.38107912,0.44626484,31.37072334,104.94459,1,0,0
693,52,1,4,0.526621611,0.440820764,61.10338699,157.7336727,1,0,0
694,53,0,1,0.64683813,0.481970383,62.40391947,77.3423775,0,0,0
695,26,0,2,0.782794701,0.726035996,27.41030238,185.1470855,0,0,0
696,32,1,1,0.117489248,0.101722824,3.834999398,3.407463692,0,0,0
697,60,1,3,0.450972826,0.454150378,90.31960434,49.55265784,0,1,0
